NAME,INDEX,KEYWORD,S,L,X_BMAD,Z,PX,PZ,BETX_BMAD,BETY_BMAD,DX_BMAD,BETX_MADX,BETY_MADX,DX_MADX,X_MADX
BS1.1,68,Sbend,380.4680925034961,28.574673471889998,1.5409895581797173e-13,1.0658141036401503e-14,-9.559179307589396e-15,0.0,29.969038178485732,95.59712570317095,0.03302483970256542,29.96895614600564,95.6004228741876,0.03302480291203477,0.0
QS1.1,70,Quadrupole,382.5680925034962,1.8,1.3729361360920003e-13,1.0658141036401433e-14,-5.9847239657015395e-15,0.0,28.075733084105718,93.91316828843411,0.03866757698546306,28.075651002289792,93.9163123205539,0.03866754392944556,0.0
BS2.1,72,Sbend,392.3006242177747,9.432531714278497,7.904709781183313e-14,1.0658141036401503e-14,-6.195946920818351e-15,0.0,31.34115608035602,64.21336500001165,0.06989186528768876,31.341040658878335,64.2150819198301,0.06989187857349105,0.0
QS2.1,74,Quadrupole,394.40062421777475,1.8,6.414532901341108e-14,1.0658141036401448e-14,-8.233787306285423e-15,0.0,31.282991922215835,62.03821534305344,0.07475642826479442,31.282877953838756,62.03974318665036,0.07475645109758086,0.0
BS3.1,76,Sbend,403.17833528765885,8.477711069884165,-8.128466975031168e-15,1.2434497875801753e-14,-8.272328744868324e-15,0.0,25.62908123112229,72.76685314570389,0.08450748520262648,25.629013985129028,72.76797686516025,0.08450754507873823,0.0
QS3.1,78,Quadrupole,405.27833528765893,1.8,-2.6030541943114562e-14,1.2434497875801676e-14,-8.958052688735384e-15,0.0,26.937841546211665,70.83904718090311,0.08975831943791304,26.937783050710312,70.83998626027412,0.08975839034543469,0.0
FG.1,80,Marker,422.6881900025521,0.0,-1.8198893778235587e-13,1.2434497875800977e-14,-8.958052688735384e-15,0.0,80.11941024582805,22.88955625625051,0.16602746250094225,80.11945075926427,22.88906237884597,0.16602764990550326,0.0
SF1.1,82,Sextupole,424.3881900025521,1.4,-1.9721762735320687e-13,1.2434497875800908e-14,-8.958052688736539e-15,0.0,87.5540034950381,20.470051718806033,0.1734748275324413,87.55406069561475,20.4695054603595,0.17347502631245293,0.0
SF1.2,84,Sextupole,425.8881900025521,1.4,-2.1065470638631275e-13,1.2434497875800846e-14,-8.958052688737861e-15,0.0,94.44514580713906,18.669494346128225,0.18004603197200272,94.4452187687833,18.66891480355503,0.1800462407891733,0.0
QFG2.1,86,Quadrupole,429.0881900025521,2.9,-2.2368237543589356e-13,1.24344978758008e-14,1.9117533681162977e-15,0.0,95.860616415122,18.347108862284525,0.1809920386519095,95.86071287013907,18.346407864984418,0.1809922535759518,0.0
BG1.1,88,Sbend,452.89329081955435,23.50510081700226,-1.7818038711148176e-13,1.0658141036401503e-14,1.7342692842125381e-15,0.0,22.150158591997204,82.91046570335355,0.09807271417698056,22.150242263241356,82.90855869601342,0.09807284858516319,0.0
QDG1.1,90,Quadrupole,458.1932908195544,1.8,-1.765665138777093e-13,1.0658141036401487e-14,-6.7216952609889945e-15,0.0,17.90705150205435,99.05893047775459,0.08977936162392211,17.907117688774747,99.05702982343647,0.08977948699935569,0.0
BG1.2,92,Sbend,481.9983916365567,23.50510081700226,-3.36577987702924e-13,1.0658141036401503e-14,-6.899034008492589e-15,0.0,80.11958847026672,22.888547082467156,0.1660274799860768,80.1195187196372,22.88904751779557,0.16602765275421277,0.0
QFG2.2,94,Quadrupole,488.39839163655665,2.9,-3.5485467801328136e-13,1.0658141036401373e-14,1.0899071782866449e-14,0.0,95.86093241975816,18.345684996010597,0.18099209325341603,95.8607872187415,18.346395620703106,0.18099225656884854,0.0
BG1.3,96,Sbend,512.203492453559,23.50510081700226,-9.540632173177244e-14,1.0658141036401503e-14,1.0721447460757976e-14,0.0,22.15031986241767,82.90667291816472,0.09807281764065703,22.150238939163746,82.90856082543262,0.09807284935082597,0.0
