NAME,INDEX,KEYWORD,S,L,X_BMAD,Z,PX,PZ,BETX_BMAD,BETY_BMAD,DX_BMAD,BETX_MADX,BETY_MADX,DX_MADX,X_MADX
QFG2.8,164,Quadrupole,844.2596014405791,2.9,3.4671537204210035e-09,-1.6027109134684787e-08,-8.862356059930642e-11,-0.00033645171094783433,96.10896218414727,17.124558879134966,0.1809894369869334,95.96441693469731,18.365395822299973,0.18104280043461757,-1.4027626266572698e-11
BG1.15,166,Sbend,868.0647022575812,23.505100817002,1.8782234725844837e-09,-1.6033091299050284e-08,-4.4267016847608616e-11,-0.0003537998653202442,22.149000868107848,79.68190575606397,0.09805897462020956,22.153101913287433,83.02532643397959,0.09809747891028167,-7.876535158151711e-12
SD2.1,168,Sextupole,869.764702257581,1.4,1.8029427930359518e-09,-1.6033096430048318e-08,-4.426701589133496e-11,-0.0003537998653202442,19.867590657297185,87.23400312582827,0.09413897409355755,19.877671605563457,90.6648924026331,0.0941769335378073,-7.664519269381603e-12
SD2.2,170,Sextupole,871.2647022575809,1.4,1.736518769031803e-09,-1.6033100957392467e-08,-4.426701500305851e-11,-0.0003537998653202442,18.186728906047033,94.23909124730146,0.09068015564432864,18.201582518028086,97.74023330288698,0.09071762879673771,-7.477446426322676e-12
QDG1.8,172,Quadrupole,873.3647022575808,1.8,1.718684712777593e-09,-1.603310729567304e-08,3.9177101259227955e-11,-0.0003537998653202445,17.878389092011165,95.90684215872963,0.0897628661949902,17.900838816289948,99.19106336136298,0.08980122402297487,-7.541799386496335e-12
BG1.16,174,Sbend,897.1698030745829,23.505100817002,3.1730613067604274e-09,-1.603860866339346e-08,8.352750233303968e-11,-0.0003711468155085499,79.90036406929605,23.842308132309213,0.16598292700894818,80.07995072950162,22.89718654541901,0.16606715520083973,-1.6325060848973514e-11
QFG2.9,176,Quadrupole,903.5698030745828,2.9,3.4580447242857304e-09,-1.6038628927711015e-08,-8.861708923591874e-11,-0.00037114681550855065,95.6152585410685,19.66560188233273,0.1809442709183291,95.82150180075632,18.33964259120386,0.181036201819859,-1.8233935077772418e-11
BG1.17,178,Sbend,927.3749038915848,23.505100817002,1.8691175482365985e-09,-1.604459143322856e-08,-4.426874595797711e-11,-0.00038849256165902115,22.14971883783718,86.58321074600838,0.09805087691223871,22.16278826070391,82.84978936363338,0.09810206950898251,-1.1798655521149228e-11
QDG1.9,180,Quadrupole,932.6749038915848,1.8,1.7091575162550033e-09,-1.604460899935272e-08,3.8720481785945604e-11,-0.0003884925616590215,17.934211147488448,102.74394337759102,0.08976294476586356,17.925930347847913,98.99298351865794,0.08980881859999006,-1.1572175569622122e-11
BG1.18,182,Sbend,956.480004708587,23.505100817002,3.152613246848457e-09,-1.605007327043495e-08,8.306268930565938e-11,-0.00040583710391789993,80.33952959640308,22.05734923940031,0.16601858698643537,80.21775955306767,22.897630893827866,0.16609592829349748,-2.4637856120242937e-11
