EL. NUMBER,S,BETX_PYAT,BETY_PYAT,DX_PYAT,DY_PYAT
143,754.7442989895754,17.91119032203766,99.09628648380931,0.08978580765447862,0.0020543498029115584
144,755.0442989895753,18.20861600257875,97.64448038326026,0.09040220026105922,0.0020543498029115584
145,778.5493998065775,80.12000495447968,22.888370991284244,0.1660416487812283,0.004380606094538594
146,782.0493998065775,95.860429740134,18.343604759222714,0.18137601971072068,0.004380606094538594
147,784.9493998065775,95.85979113858099,18.34206259987655,0.1810079320246656,-0.004631404197090086
148,785.2493998065775,94.44424822123415,18.66437679382592,0.17961830809001442,-0.004631404197090086
149,808.7545006235797,22.149652356891156,82.89711754025062,0.09808497894839181,-0.00230518778447469
150,812.2545006235798,17.90732701019972,99.0459583412881,0.09001559852843546,-0.00230518778447469
151,814.0545006235798,17.907874336846863,99.04722140073933,0.0897918231105371,0.0020547651408878093
152,814.3545006235797,18.205441046796455,97.59656452431452,0.09040834663482675,0.0020547651408878093
153,837.859601440582,80.14273835977328,22.89712525640349,0.1660583588673082,0.004381021431389804
154,838.1596014405819,81.42619910553026,22.440970465061806,0.16737287225171846,0.004381021431389804
155,839.5596014405819,87.57996769931907,20.477963104381463,0.1735072728124243,0.004381028321276088
156,839.6596014405819,88.02987676541831,20.348192510434572,0.17394544462965836,0.004381028321276088
157,841.0596014405819,94.47356266016507,18.67762336039813,0.18007985520821515,0.004381035743432472
158,841.3596014405817,95.88955674619928,18.355154675058444,0.18139437288691368,0.004381035743432472
159,844.2596014405817,95.89025062529272,18.356687505005194,0.1810263425935691,-0.004631787896167477
160,844.5596014405817,94.47439215514135,18.679490602123423,0.1796365873785248,-0.004631787896167477
161,868.0647022575839,22.15750118433431,82.9463872508669,0.0980932785523221,-0.002305571488321735
162,868.3647022575839,21.727369450136372,84.26408053308485,0.09740149390627184,-0.002305571488321735
163,869.7647022575838,19.884343786681644,90.57909520968136,0.09417316547097218,-0.0023055716039186293
164,869.8647022575839,19.763051350595415,91.04061596596408,0.09394257057739375,-0.0023055716039186293
165,871.2647022575838,18.209888817101206,97.64818242951578,0.0907142420187536,-0.0023055716650792783
